"","date","time","state","cases_new","cases_import","cases_recovered","cases_active","cases_cluster","cases_pvax","cases_fvax","cases_child","cases_adolescent","cases_adult","cases_elderly","cases_truncate","ma_7day_cases","ma_7day_cases_truncate","rollcases_7d","deaths_new","deaths_bid","deaths_new_dod","deaths_bid_dod","deaths_pvax","deaths_fvax","deaths_tat","ma_7day_deaths","rolldeaths_7d","rt","lower","upper","population_new","ir_7day","mr_7day"
"2368","2020-05-10",107,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2369","2020-05-10",107,"W.P. Putrajaya",0,0,2,18,0,0,0,0,0,0,0,0,0.428571428571429,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,1.92678227360308,0
"2370","2020-05-11",108,"Johor",0,0,9,175,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0.142857142857143,0,2.96443605963972,2.96443605963972,2.96443605963972,3764300,0,0
"2371","2020-05-11",108,"Kedah",0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999753490495,4.99999753490495,4.99999753490495,2180600,0,0
"2372","2020-05-11",108,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99919312789858,4.99919312789858,4.99919312789858,1885700,0,0
"2373","2020-05-11",108,"Melaka",1,0,1,48,1,0,0,0,1,0,0,1,0.714285714285714,0.714285714285714,4,0,0,0,0,0,0,0,0.142857142857143,1,0.72602289332963,0.72602289332963,0.72602289332963,930700,0.429784033523155,0.107446008380789
"2374","2020-05-11",108,"Negeri Sembilan",16,8,1,320,0,0,0,3,2,11,0,8,25,23.8571428571429,144,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,11.5597655936421,0
"2375","2020-05-11",108,"Pahang",4,0,0,80,2,0,0,0,0,4,0,4,2.57142857142857,2.57142857142857,7,0,0,0,0,0,0,0,0.285714285714286,0,0.751850197729003,0.751850197729003,0.751850197729003,1674600,0.418010271109519,0
"2376","2020-05-11",108,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,2,0,0,0,0,0,0,0,0,0,6.23143160501055,6.23143160501055,6.23143160501055,2512100,0.0796146650212969,0
"2377","2020-05-11",108,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999968534207,4.99999968534207,4.99999968534207,254000,0,0
"2378","2020-05-11",108,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0.0563507269243773,0
"2379","2020-05-11",108,"Sabah",10,0,7,35,0,0,0,1,0,9,0,10,1.85714285714286,1.85714285714286,11,0,0,0,0,0,0,0,0,1,2.75402878241016,2.75402878241016,2.75402878241016,3903400,0.281805605369678,0.0256186913972434
"2380","2020-05-11",108,"Sarawak",0,0,9,144,0,0,0,0,0,0,0,0,1,0.857142857142857,20,0,0,0,0,0,0,0,0,0,0.601998152173587,0.601998152173587,0.601998152173587,2812800,0.71103526734926,0
"2381","2020-05-11",108,"Selangor",3,0,24,292,0,0,0,0,0,1,2,3,4.71428571428571,4.42857142857143,56,0,0,0,0,0,0,0,0.142857142857143,3,0.583923442008529,0.583923442008529,0.583923442008529,6528400,0.857790576557809,0.0459530666013112
"2382","2020-05-11",108,"Terengganu",0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6645979927762,4.6645979927762,4.6645979927762,1245700,0,0
"2383","2020-05-11",108,"W.P. Kuala Lumpur",35,4,29,362,0,0,0,1,0,30,2,31,13.5714285714286,12,125,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,7.01971134946931,0
"2384","2020-05-11",108,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2385","2020-05-11",108,"W.P. Putrajaya",1,1,5,14,0,0,0,0,0,1,0,0,0.428571428571429,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,2.89017341040462,0
"2386","2020-05-12",109,"Johor",0,0,8,167,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0.142857142857143,0,4.38138601363537,4.38138601363537,4.38138601363537,3764300,0,0
"2387","2020-05-12",109,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999911811887,4.99999911811887,4.99999911811887,2180600,0,0
"2388","2020-05-12",109,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99968928635783,4.99968928635783,4.99968928635783,1885700,0,0
"2389","2020-05-12",109,"Melaka",0,0,1,47,0,0,0,0,0,0,0,0,0.857142857142857,0.714285714285714,4,0,0,0,0,0,0,0,0.142857142857143,1,0.727009389904691,0.727009389904691,0.727009389904691,930700,0.429784033523155,0.107446008380789
"2390","2020-05-12",109,"Negeri Sembilan",0,0,30,290,0,0,0,0,0,0,0,0,17.5714285714286,16.4285714285714,144,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,11.5597655936421,0
"2391","2020-05-12",109,"Pahang",0,0,1,78,0,0,0,0,0,0,0,0,3.14285714285714,3.14285714285714,7,1,0,1,0,0,0,0,0.285714285714286,1,1.02191063167911,1.02191063167911,1.02191063167911,1674600,0.418010271109519,0.0597157530156455
"2392","2020-05-12",109,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,2,0,0,0,0,0,0,0,0,0,4.75559347795038,4.75559347795038,4.75559347795038,2512100,0.0796146650212969,0
"2393","2020-05-12",109,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999988846998,4.99999988846998,4.99999988846998,254000,0,0
"2394","2020-05-12",109,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2395","2020-05-12",109,"Sabah",1,0,1,35,1,0,0,0,0,1,0,1,1.85714285714286,1.85714285714286,12,0,0,0,0,0,0,0,0,1,3.01393866461887,3.01393866461887,3.01393866461887,3903400,0.307424296766921,0.0256186913972434
"2396","2020-05-12",109,"Sarawak",0,0,6,138,0,0,0,0,0,0,0,0,0.857142857142857,0.714285714285714,18,0,0,0,0,0,0,0,0,0,0.525807212148528,0.525807212148528,0.525807212148528,2812800,0.639931740614334,0
"2397","2020-05-12",109,"Selangor",3,1,29,266,0,0,0,0,0,3,0,2,5.85714285714286,5.71428571428571,55,0,0,0,0,0,0,0,0.142857142857143,1,0.496223691085642,0.496223691085642,0.496223691085642,6528400,0.842472887690705,0.0153176888671037
"2398","2020-05-12",109,"Terengganu",0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84189548130289,4.84189548130289,4.84189548130289,1245700,0,0
"2399","2020-05-12",109,"W.P. Kuala Lumpur",12,2,28,346,1,0,0,0,0,4,1,10,14.8571428571429,13.5714285714286,114,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,6.40197675071601,0
"2400","2020-05-12",109,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2401","2020-05-12",109,"W.P. Putrajaya",0,0,4,10,0,0,0,0,0,0,0,0,0.285714285714286,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,2.89017341040462,0
"2402","2020-05-13",110,"Johor",0,0,3,163,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,1,0,1,0,0,0,0,0.142857142857143,1,5.68528599999557,5.68528599999557,5.68528599999557,3764300,0,0.0265653640783147
"2403","2020-05-13",110,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999968653843,4.99999968653843,4.99999968653843,2180600,0,0
"2404","2020-05-13",110,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99988193202428,4.99988193202428,4.99988193202428,1885700,0,0
"2405","2020-05-13",110,"Melaka",2,0,0,49,0,0,0,1,0,1,0,2,0.714285714285714,0.571428571428571,5,0,0,0,0,0,0,0,0,1,0.747273466581259,0.747273466581259,0.747273466581259,930700,0.537230041903943,0.107446008380789
"2406","2020-05-13",110,"Negeri Sembilan",22,0,3,309,20,0,0,0,0,21,1,22,13.5714285714286,12.4285714285714,164,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,13.1652885927591,0
"2407","2020-05-13",110,"Pahang",3,0,19,61,1,0,0,0,0,3,0,3,4.14285714285714,4.14285714285714,10,1,1,1,1,0,0,0,0.285714285714286,2,1.57545817487588,1.57545817487588,1.57545817487588,1674600,0.597157530156455,0.119431506031291
"2408","2020-05-13",110,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,2,0,0,0,0,0,0,0,0,0,3.76493559301314,3.76493559301314,3.76493559301314,2512100,0.0796146650212969,0
"2409","2020-05-13",110,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999996069616,4.99999996069616,4.99999996069616,254000,0,0
"2410","2020-05-13",110,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2411","2020-05-13",110,"Sabah",2,0,0,37,2,0,0,0,0,2,0,2,2,2,14,0,0,0,0,0,0,0,0,1,2.9273013905762,2.9273013905762,2.9273013905762,3903400,0.358661679561408,0.0256186913972434
"2412","2020-05-13",110,"Sarawak",1,1,15,124,0,0,0,0,0,1,0,0,0.285714285714286,0.142857142857143,8,0,0,0,0,0,0,0,0,0,0.447703972305057,0.447703972305057,0.447703972305057,2812800,0.284414106939704,0
"2413","2020-05-13",110,"Selangor",2,0,8,260,0,0,0,0,0,1,1,2,4.57142857142857,4.28571428571429,48,0,0,0,0,0,0,0,0.142857142857143,1,0.473089324683605,0.473089324683605,0.473089324683605,6528400,0.735249065620979,0.0153176888671037
"2414","2020-05-13",110,"Terengganu",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92944648020362,4.92944648020362,4.92944648020362,1245700,0,0
"2415","2020-05-13",110,"W.P. Kuala Lumpur",5,3,10,341,2,0,0,1,0,3,0,2,14.4285714285714,12.5714285714286,97,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,5.44729600718818,0
"2416","2020-05-13",110,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2417","2020-05-13",110,"W.P. Putrajaya",0,0,0,10,0,0,0,0,0,0,0,0,0.285714285714286,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,2.89017341040462,0
"2418","2020-05-14",111,"Johor",1,0,3,161,0,0,0,0,1,0,0,1,0.142857142857143,0.142857142857143,1,0,0,0,0,0,0,0,0.142857142857143,1,6.15649051079877,6.15649051079877,6.15649051079877,3764300,0.0265653640783147,0.0265653640783147
"2419","2020-05-14",111,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999988924413,4.99999988924413,4.99999988924413,2180600,0,0
"2420","2020-05-14",111,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9999556660675,4.9999556660675,4.9999556660675,1885700,0,0
"2421","2020-05-14",111,"Melaka",1,0,5,45,0,0,0,0,0,1,0,1,0.714285714285714,0.571428571428571,5,0,0,0,0,0,0,0,0,1,0.848842257144778,0.848842257144778,0.848842257144778,930700,0.537230041903943,0.107446008380789
"2422","2020-05-14",111,"Negeri Sembilan",11,0,3,317,0,0,0,0,0,11,0,11,7.14285714285714,6,175,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,14.0483262422734,0
"2423","2020-05-14",111,"Pahang",8,0,0,69,5,0,0,0,1,7,0,8,4,4,18,0,0,0,0,0,0,0,0.285714285714286,2,2.10958636087402,2.10958636087402,2.10958636087402,1674600,1.07488355428162,0.119431506031291
"2424","2020-05-14",111,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.58207980485146,2.58207980485146,2.58207980485146,2512100,0.0796146650212969,0
"2425","2020-05-14",111,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999998622323,4.99999998622323,4.99999998622323,254000,0,0
"2426","2020-05-14",111,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2427","2020-05-14",111,"Sabah",0,0,0,37,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,2.68741207213241,2.68741207213241,2.68741207213241,3903400,0.333042988164165,0
"2428","2020-05-14",111,"Sarawak",0,0,8,116,0,0,0,0,0,0,0,0,0.142857142857143,0,7,0,0,0,0,0,0,0,0,0,0.378104660247351,0.378104660247351,0.378104660247351,2812800,0.248862343572241,0
"2429","2020-05-14",111,"Selangor",1,0,11,250,0,0,0,0,0,1,0,1,4.57142857142857,3.85714285714286,33,0,0,0,0,0,0,0,0,1,0.458487235925891,0.458487235925891,0.458487235925891,6528400,0.505483732614423,0.0153176888671037
"2430","2020-05-14",111,"Terengganu",0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9697437594624,4.9697437594624,4.9697437594624,1245700,0,0
"2431","2020-05-14",111,"W.P. Kuala Lumpur",18,0,37,322,0,0,0,0,0,3,0,18,15,12.8571428571429,95,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,5.33498062559668,0
"2432","2020-05-14",111,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2433","2020-05-14",111,"W.P. Putrajaya",0,0,1,9,0,0,0,0,0,0,0,0,0.285714285714286,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,2.89017341040462,0
"2434","2020-05-15",112,"Johor",0,0,7,154,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,1,0,0,0,0,0,0,0,0.142857142857143,1,5.64056861210702,5.64056861210702,5.64056861210702,3764300,0.0265653640783147,0.0265653640783147
"2435","2020-05-15",112,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999996108281,4.99999996108281,4.99999996108281,2180600,0,0
"2436","2020-05-15",112,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99998353007076,4.99998353007076,4.99998353007076,1885700,0,0
"2437","2020-05-15",112,"Melaka",1,1,1,45,0,0,0,0,0,1,0,0,0.571428571428571,0.428571428571429,6,0,0,0,0,0,0,0,0,1,0.936129388939404,0.936129388939404,0.936129388939404,930700,0.644676050284732,0.107446008380789
"2438","2020-05-15",112,"Negeri Sembilan",1,0,31,287,0,0,0,0,0,1,0,1,4.85714285714286,4.85714285714286,123,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,9.87396644456932,0
"2439","2020-05-15",112,"Pahang",5,0,0,74,1,0,0,0,1,4,0,5,3.42857142857143,3.42857142857143,22,0,0,0,0,0,0,0,0.428571428571429,2,2.36689735036404,2.36689735036404,2.36689735036404,1674600,1.3137465663442,0.119431506031291
"2440","2020-05-15",112,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.83913991813865,1.83913991813865,1.83913991813865,2512100,0.0796146650212969,0
"2441","2020-05-15",112,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999999519526,4.99999999519526,4.99999999519526,254000,0,0
"2442","2020-05-15",112,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2443","2020-05-15",112,"Sabah",0,0,2,35,0,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,13,0,0,0,0,0,0,0,0,0,1.99267765257996,1.99267765257996,1.99267765257996,3903400,0.333042988164165,0
"2444","2020-05-15",112,"Sarawak",0,0,6,110,0,0,0,0,0,0,0,0,0.142857142857143,0,6,0,0,0,0,0,0,0,0,0,0.295844195442292,0.295844195442292,0.295844195442292,2812800,0.213310580204778,0
"2445","2020-05-15",112,"Selangor",14,0,12,252,11,0,0,0,0,13,1,14,5.28571428571429,4.57142857142857,41,0,0,0,0,0,0,0,0,1,0.481593710012304,0.481593710012304,0.481593710012304,6528400,0.628025243551253,0.0153176888671037
"2446","2020-05-15",112,"Terengganu",0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9874115965648,4.9874115965648,4.9874115965648,1245700,0,0
"2447","2020-05-15",112,"W.P. Kuala Lumpur",15,0,28,309,2,0,0,0,0,2,3,15,15.4285714285714,11,104,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,5.84039984275847,0
"2448","2020-05-15",112,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2449","2020-05-15",112,"W.P. Putrajaya",0,0,0,9,0,0,0,0,0,0,0,0,0.285714285714286,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,1.92678227360308,0
"2450","2020-05-16",113,"Johor",0,0,7,147,0,0,0,0,0,0,0,0,0.285714285714286,0.142857142857143,1,0,0,0,0,0,0,0,0.142857142857143,1,4.77081239805977,4.77081239805977,4.77081239805977,3764300,0.0265653640783147,0.0265653640783147
"2451","2020-05-16",113,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999998639595,4.99999998639595,4.99999998639595,2180600,0,0
"2452","2020-05-16",113,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999394042611,4.99999394042611,4.99999394042611,1885700,0,0
"2453","2020-05-16",113,"Melaka",0,0,2,43,0,0,0,0,0,0,0,0,0.571428571428571,0.428571428571429,5,0,0,0,0,0,0,0,0,0,1.02113676742943,1.02113676742943,1.02113676742943,930700,0.537230041903943,0
"2454","2020-05-16",113,"Negeri Sembilan",0,0,22,265,0,0,0,0,0,0,0,0,4.85714285714286,4.85714285714286,95,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,7.62623424580557,0
"2455","2020-05-16",113,"Pahang",7,0,4,77,0,0,0,1,1,5,0,7,3.71428571428571,3.71428571428571,29,0,0,0,0,0,0,0,0.285714285714286,2,2.39253408231755,2.39253408231755,2.39253408231755,1674600,1.73175683745372,0.119431506031291
"2456","2020-05-16",113,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.36199143961685,1.36199143961685,1.36199143961685,2512100,0.0796146650212969,0
"2457","2020-05-16",113,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999999833211,4.99999999833211,4.99999999833211,254000,0,0
"2458","2020-05-16",113,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2459","2020-05-16",113,"Sabah",1,0,0,36,0,0,0,0,0,1,0,1,1.28571428571429,1.28571428571429,14,0,0,0,0,0,0,0,0,0,1.57146524767167,1.57146524767167,1.57146524767167,3903400,0.358661679561408,0
"2460","2020-05-16",113,"Sarawak",0,0,22,88,0,0,0,0,0,0,0,0,0.142857142857143,0,2,0,0,0,0,0,0,0,0,0,0.20485284516406,0.20485284516406,0.20485284516406,2812800,0.0711035267349261,0
"2461","2020-05-16",113,"Selangor",1,1,3,250,0,0,0,0,0,1,0,0,5.71428571428571,5,32,0,0,0,0,0,0,0,0,1,0.520732220460282,0.520732220460282,0.520732220460282,6528400,0.490166043747319,0.0153176888671037
"2462","2020-05-16",113,"Terengganu",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99488774286324,4.99488774286324,4.99488774286324,1245700,0,0
"2463","2020-05-16",113,"W.P. Kuala Lumpur",7,4,13,303,0,0,0,0,0,6,1,3,16.8571428571429,12.7142857142857,101,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,5.6719267703712,0
"2464","2020-05-16",113,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2465","2020-05-16",113,"W.P. Putrajaya",1,1,0,10,0,0,0,0,0,1,0,0,0.285714285714286,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,1.92678227360308,0
"2466","2020-05-17",114,"Johor",0,0,9,138,0,0,0,0,0,0,0,0,0.285714285714286,0.142857142857143,1,0,0,0,0,0,0,0,0,1,3.99965227792997,3.99965227792997,3.99965227792997,3764300,0.0265653640783147,0.0265653640783147
"2467","2020-05-17",114,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,5.71428570887757,5.71428570887757,5.71428570887757,2180600,0,0
"2468","2020-05-17",114,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,5.71428318869933,5.71428318869933,5.71428318869933,1885700,0,0
"2469","2020-05-17",114,"Melaka",0,0,8,35,0,0,0,0,0,0,0,0,0.285714285714286,0.142857142857143,5,0,0,0,0,0,0,0,0,0,0.997352483563542,0.997352483563542,0.997352483563542,930700,0.537230041903943,0
"2470","2020-05-17",114,"Negeri Sembilan",0,0,10,255,0,0,0,0,0,0,0,0,1.71428571428571,1.71428571428571,50,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,4.01380749779241,0
"2471","2020-05-17",114,"Pahang",1,0,0,78,1,0,0,0,0,1,0,1,3.28571428571429,3.28571428571429,28,0,0,0,0,0,0,0,0.142857142857143,2,2.16077124941471,2.16077124941471,2.16077124941471,1674600,1.67204108443807,0.119431506031291
"2472","2020-05-17",114,"Perak",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06525027623246,1.06525027623246,1.06525027623246,2512100,0,0
"2473","2020-05-17",114,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999999942385,4.99999999942385,4.99999999942385,254000,0,0
"2474","2020-05-17",114,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2475","2020-05-17",114,"Sabah",0,0,1,35,0,0,0,0,0,0,0,0,1.14285714285714,1.14285714285714,14,0,0,0,0,0,0,0,0,0,1.23613761445135,1.23613761445135,1.23613761445135,3903400,0.358661679561408,0
"2476","2020-05-17",114,"Sarawak",0,0,4,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.181168100953063,0.181168100953063,0.181168100953063,2812800,0.035551763367463,0
"2477","2020-05-17",114,"Selangor",8,3,15,243,3,0,0,0,1,6,1,5,7.57142857142857,6.14285714285714,32,0,0,0,0,0,0,0,0,0,0.598590933559474,0.598590933559474,0.598590933559474,6528400,0.490166043747319,0
"2478","2020-05-17",114,"Terengganu",0,0,1,5,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,5.71196039114949,5.71196039114949,5.71196039114949,1245700,0,0
"2479","2020-05-17",114,"W.P. Kuala Lumpur",13,2,10,306,8,0,0,0,0,10,0,11,17.5714285714286,13.4285714285714,105,0,0,0,0,0,0,0,0,0,NA,NA,NA,1780700,5.89655753355422,0
"2480","2020-05-17",114,"W.P. Labuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99300,0,0
"2481","2020-05-17",114,"W.P. Putrajaya",0,0,1,9,0,0,0,0,0,0,0,0,0.571428571428571,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,103800,1.92678227360308,0
"2482","2020-05-18",115,"Johor",0,0,12,126,0,0,0,0,0,0,0,0,0.142857142857143,0,1,0,0,0,0,0,0,0,0,1,2.96541345744358,2.96541345744358,2.96541345744358,3764300,0.0265653640783147,0.0265653640783147
"2483","2020-05-18",115,"Kedah",0,0,0,6,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,6.4207541857236,6.4207541857236,6.4207541857236,2180600,0,0
"2484","2020-05-18",115,"Kelantan",0,0,0,6,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,6.42075316241561,6.42075316241561,6.42075316241561,1885700,0,0
"2485","2020-05-18",115,"Melaka",0,0,4,31,0,0,0,0,0,0,0,0,0.142857142857143,0,4,0,0,0,0,0,0,0,0,0,0.878068930040813,0.878068930040813,0.878068930040813,930700,0.429784033523155,0
"2486","2020-05-18",115,"Negeri Sembilan",0,0,1,254,0,0,0,0,0,0,0,0,0.428571428571429,0.285714285714286,34,0,0,0,0,0,0,0,0,0,NA,NA,NA,1245700,2.72938909849884,0
"2487","2020-05-18",115,"Pahang",0,0,6,71,0,0,0,0,0,0,0,0,2.28571428571429,2.28571428571429,24,1,0,1,0,0,0,0,0.142857142857143,3,1.76816555173198,1.76816555173198,1.76816555173198,1674600,1.43317807237549,0.179147259046937
"2488","2020-05-18",115,"Perak",0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879191697887974,0.879191697887974,0.879191697887974,2512100,0,0
"2489","2020-05-18",115,"Perlis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99999999980176,4.99999999980176,4.99999999980176,254000,0,0
"2490","2020-05-18",115,"Pulau Pinang",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1774600,0,0
"2491","2020-05-18",115,"Sabah",0,0,1,34,0,0,0,0,0,0,0,0,1.14285714285714,1.14285714285714,4,0,0,0,0,0,0,0,0,0,1.03403462877632,1.03403462877632,1.03403462877632,3903400,0.102474765588974,0
"2492","2020-05-18",115,"Sarawak",0,0,4,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.156013088013961,0.156013088013961,0.156013088013961,2812800,0.035551763367463,0
"2493","2020-05-18",115,"Selangor",8,0,2,249,2,0,0,0,1,6,1,8,8.57142857142857,7.14285714285714,37,0,0,0,0,0,0,0,0.142857142857143,0,0.744491629906087,0.744491629906087,0.744491629906087,6528400,0.566754488082838,0
"2494","2020-05-18",115,"Terengganu",0,0,2,3,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,6.41973338580311,6.41973338580311,6.41973338580311,1245700,0,0
